Date,Stock Name,Trend,Tweet
2022-01-14,TSM,1,61
2022-01-14,KO,1,61
2022-01-14,F,1,61
2022-01-14,COST,0,61
2022-01-14,DIS,0,61
2022-01-14,VZ,0,61
2022-01-14,CRM,1,61
2022-01-14,INTC,1,61
2022-01-14,BA,1,61
2022-01-14,BX,1,61
2022-01-14,NOC,1,61
2022-01-14,PYPL,0,61
2022-01-14,ENPH,1,61
2022-01-14,NIO,1,61
2022-01-14,ZS,1,61
2022-01-14,XPEV,1,61
2022-01-18,TSLA,1,42
2022-01-18,MSFT,0,42
2022-01-18,PG,0,42
2022-01-18,META,0,42
2022-01-18,AMZN,0,42
2022-01-18,GOOG,0,42
2022-01-18,AMD,0,42
2022-01-18,AAPL,0,42
2022-01-18,NFLX,0,42
2022-01-18,TSM,0,42
2022-01-18,KO,0,42
2022-01-18,F,0,42
2022-01-18,COST,0,42
2022-01-18,DIS,1,42
2022-01-18,VZ,1,42
2022-01-18,CRM,0,42
2022-01-18,INTC,0,42
2022-01-18,BA,1,42
2022-01-18,BX,0,42
2022-01-18,NOC,0,42
2022-01-18,PYPL,0,42
2022-01-18,ENPH,0,42
2022-01-18,NIO,0,42
2022-01-18,ZS,1,42
2022-01-18,XPEV,0,42
2022-01-19,TSLA,0,11
2022-01-19,MSFT,0,11
2022-01-19,PG,1,11
2022-01-19,META,1,11
2022-01-19,AMZN,0,11
2022-01-19,GOOG,0,11
2022-01-19,AMD,0,11
2022-01-19,AAPL,0,11
2022-01-19,NFLX,1,11
2022-01-19,TSM,0,11
2022-01-19,KO,1,11
2022-01-19,F,0,11
2022-01-19,COST,1,11
2022-01-19,DIS,0,11
2022-01-19,VZ,1,11
2022-01-19,CRM,0,11
2022-01-19,INTC,0,11
2022-01-19,BA,0,11
2022-01-19,BX,0,11
2022-01-19,NOC,0,11
2022-01-19,PYPL,0,11
2022-01-19,ENPH,0,11
2022-01-19,NIO,0,11
2022-01-19,ZS,0,11
2022-01-19,XPEV,0,11
2022-01-20,TSLA,0,43
2022-01-20,MSFT,0,43
2022-01-20,PG,1,43
2022-01-20,META,0,43
2022-01-20,AMZN,0,43
2022-01-20,GOOG,0,43
2022-01-20,AMD,0,43
2022-01-20,AAPL,0,43
2022-01-20,NFLX,0,43
2022-01-20,TSM,0,43
2022-01-20,KO,0,43
2022-01-20,F,0,43
2022-01-20,COST,0,43
2022-01-20,DIS,0,43
2022-01-20,VZ,0,43
2022-01-20,CRM,0,43
2022-01-20,INTC,0,43
2022-01-20,BA,0,43
2022-01-20,BX,0,43
2022-01-20,NOC,0,43
2022-01-20,PYPL,0,43
2022-01-20,ENPH,0,43
2022-01-20,NIO,0,43
2022-01-20,ZS,0,43
2022-01-20,XPEV,0,43
2022-01-21,TSLA,0,43
2022-01-21,MSFT,0,43
2022-01-21,PG,0,43
2022-01-21,META,0,43
2022-01-21,AMZN,0,43
2022-01-21,GOOG,0,43
2022-01-21,AMD,0,43
2022-01-21,AAPL,0,43
2022-01-21,NFLX,0,43
2022-01-21,TSM,0,43
2022-01-21,KO,0,43
2022-01-21,F,0,43
2022-01-21,COST,0,43
2022-01-21,DIS,0,43
2022-01-21,VZ,0,43
2022-01-21,CRM,0,43
2022-01-21,INTC,0,43
2022-01-21,BA,0,43
2022-01-21,BX,0,43
2022-01-21,NOC,0,43
2022-01-21,PYPL,0,43
2022-01-21,ENPH,0,43
2022-01-21,NIO,0,43
2022-01-21,ZS,0,43
2022-01-21,XPEV,0,43
2022-01-24,TSLA,1,20
2022-01-24,MSFT,1,20
2022-01-24,PG,0,20
2022-01-24,META,1,20
2022-01-24,AMZN,1,20
2022-01-24,GOOG,1,20
2022-01-24,AMD,1,20
2022-01-24,AAPL,1,20
2022-01-24,NFLX,1,20
2022-01-24,TSM,1,20
2022-01-24,KO,1,20
2022-01-24,F,1,20
2022-01-24,COST,1,20
2022-01-24,DIS,1,20
2022-01-24,VZ,0,20
2022-01-24,CRM,1,20
2022-01-24,INTC,1,20
2022-01-24,BA,1,20
2022-01-24,BX,1,20
2022-01-24,NOC,1,20
2022-01-24,PYPL,1,20
2022-01-24,ENPH,1,20
2022-01-24,NIO,0,20
2022-01-24,ZS,1,20
2022-01-24,XPEV,1,20
2022-01-25,TSLA,1,81
2022-01-25,MSFT,0,81
2022-01-25,PG,0,81
2022-01-25,META,1,81
2022-01-25,AMZN,0,81
2022-01-25,GOOG,0,81
2022-01-25,AMD,0,81
2022-01-25,AAPL,1,81
2022-01-25,NFLX,0,81
2022-01-25,TSM,0,81
2022-01-25,KO,1,81
2022-01-25,F,0,81
2022-01-25,COST,0,81
2022-01-25,DIS,1,81
2022-01-25,VZ,0,81
2022-01-25,CRM,0,81
2022-01-25,INTC,0,81
2022-01-25,BA,1,81
2022-01-25,BX,1,81
2022-01-25,NOC,1,81
2022-01-25,PYPL,0,81
2022-01-25,ENPH,0,81
2022-01-25,NIO,0,81
2022-01-25,ZS,0,81
2022-01-25,XPEV,0,81
2022-01-26,TSLA,0,149
2022-01-26,MSFT,0,149
2022-01-26,PG,1,149
2022-01-26,META,0,149
2022-01-26,AMZN,0,149
2022-01-26,GOOG,0,149
2022-01-26,AMD,0,149
2022-01-26,AAPL,0,149
2022-01-26,NFLX,0,149
2022-01-26,TSM,0,149
2022-01-26,KO,0,149
2022-01-26,F,0,149
2022-01-26,COST,1,149
2022-01-26,DIS,0,149
2022-01-26,VZ,0,149
2022-01-26,CRM,0,149
2022-01-26,INTC,1,149
2022-01-26,BA,0,149
2022-01-26,BX,0,149
2022-01-26,NOC,1,149
2022-01-26,PYPL,0,149
2022-01-26,ENPH,0,149
2022-01-26,NIO,0,149
2022-01-26,ZS,0,149
2022-01-26,XPEV,0,149
2022-01-27,TSLA,0,117
2022-01-27,MSFT,0,117
2022-01-27,PG,1,117
2022-01-27,META,0,117
2022-01-27,AMZN,0,117
2022-01-27,GOOG,0,117
2022-01-27,AMD,0,117
2022-01-27,AAPL,0,117
2022-01-27,NFLX,1,117
2022-01-27,TSM,0,117
2022-01-27,KO,0,117
2022-01-27,F,0,117
2022-01-27,COST,0,117
2022-01-27,DIS,1,117
2022-01-27,VZ,1,117
2022-01-27,CRM,0,117
2022-01-27,INTC,0,117
2022-01-27,BA,0,117
2022-01-27,BX,1,117
2022-01-27,NOC,0,117
2022-01-27,PYPL,0,117
2022-01-27,ENPH,0,117
2022-01-27,NIO,0,117
2022-01-27,ZS,0,117
2022-01-27,XPEV,0,117
2022-01-28,TSLA,1,105
2022-01-28,MSFT,1,105
2022-01-28,PG,1,105
2022-01-28,META,1,105
2022-01-28,AMZN,1,105
2022-01-28,GOOG,1,105
2022-01-28,AMD,1,105
2022-01-28,AAPL,1,105
2022-01-28,NFLX,0,105
2022-01-28,TSM,0,105
2022-01-28,KO,1,105
2022-01-28,F,1,105
2022-01-28,COST,1,105
2022-01-28,DIS,1,105
2022-01-28,VZ,1,105
2022-01-28,CRM,1,105
2022-01-28,INTC,1,105
2022-01-28,BA,1,105
2022-01-28,BX,1,105
2022-01-28,NOC,1,105
2022-01-28,PYPL,1,105
2022-01-28,ENPH,1,105
2022-01-28,NIO,1,105
2022-01-28,ZS,1,105
2022-01-28,XPEV,1,105
2022-01-31,TSLA,1,114
2022-01-31,MSFT,1,114
2022-01-31,PG,1,114
2022-01-31,META,1,114
2022-01-31,AMZN,1,114
2022-01-31,GOOG,1,114
2022-01-31,AMD,1,114
2022-01-31,AAPL,1,114
2022-01-31,NFLX,1,114
2022-01-31,TSM,1,114
2022-01-31,KO,1,114
2022-01-31,F,1,114
2022-01-31,COST,1,114
2022-01-31,DIS,1,114
2022-01-31,VZ,1,114
2022-01-31,CRM,1,114
2022-01-31,INTC,1,114
2022-01-31,BA,1,114
2022-01-31,BX,1,114
2022-01-31,NOC,0,114
2022-01-31,PYPL,1,114
2022-01-31,ENPH,1,114
2022-01-31,NIO,1,114
2022-01-31,ZS,1,114
2022-01-31,XPEV,1,114
2022-02-01,TSLA,0,135
2022-02-01,MSFT,0,135
2022-02-01,PG,0,135
2022-02-01,META,1,135
2022-02-01,AMZN,1,135
2022-02-01,GOOG,1,135
2022-02-01,AMD,1,135
2022-02-01,AAPL,1,135
2022-02-01,NFLX,1,135
2022-02-01,TSM,1,135
2022-02-01,KO,0,135
2022-02-01,F,1,135
2022-02-01,COST,1,135
2022-02-01,DIS,1,135
2022-02-01,VZ,0,135
2022-02-01,CRM,0,135
2022-02-01,INTC,1,135
2022-02-01,BA,1,135
2022-02-01,BX,1,135
2022-02-01,NOC,1,135
2022-02-01,PYPL,1,135
2022-02-01,ENPH,1,135
2022-02-01,NIO,0,135
2022-02-01,ZS,1,135
2022-02-01,XPEV,1,135
2022-02-02,TSLA,0,94
2022-02-02,MSFT,1,94
2022-02-02,PG,1,94
2022-02-02,META,0,94
2022-02-02,AMZN,0,94
2022-02-02,GOOG,0,94
2022-02-02,AMD,0,94
2022-02-02,AAPL,1,94
2022-02-02,NFLX,0,94
2022-02-02,TSM,0,94
2022-02-02,KO,1,94
2022-02-02,F,0,94
2022-02-02,COST,1,94
2022-02-02,DIS,0,94
2022-02-02,VZ,1,94
2022-02-02,CRM,0,94
2022-02-02,INTC,1,94
2022-02-02,BA,1,94
2022-02-02,BX,1,94
2022-02-02,NOC,1,94
2022-02-02,PYPL,0,94
2022-02-02,ENPH,0,94
2022-02-02,NIO,0,94
2022-02-02,ZS,0,94
2022-02-02,XPEV,0,94
2022-02-03,TSLA,1,216
2022-02-03,MSFT,0,216
2022-02-03,PG,1,216
2022-02-03,META,0,216
2022-02-03,AMZN,0,216
2022-02-03,GOOG,0,216
2022-02-03,AMD,0,216
2022-02-03,AAPL,0,216
2022-02-03,NFLX,0,216
2022-02-03,TSM,0,216
2022-02-03,KO,1,216
2022-02-03,F,0,216
2022-02-03,COST,1,216
2022-02-03,DIS,1,216
2022-02-03,VZ,0,216
2022-02-03,CRM,0,216
2022-02-03,INTC,0,216
2022-02-03,BA,1,216
2022-02-03,BX,0,216
2022-02-03,NOC,1,216
2022-02-03,PYPL,0,216
2022-02-03,ENPH,0,216
2022-02-03,NIO,1,216
2022-02-03,ZS,0,216
2022-02-03,XPEV,0,216
2022-02-04,TSLA,1,115
2022-02-04,MSFT,1,115
2022-02-04,PG,0,115
2022-02-04,META,1,115
2022-02-04,AMZN,1,115
2022-02-04,GOOG,0,115
2022-02-04,AMD,1,115
2022-02-04,AAPL,1,115
2022-02-04,NFLX,1,115
2022-02-04,TSM,1,115
2022-02-04,KO,0,115
2022-02-04,F,0,115
2022-02-04,COST,1,115
2022-02-04,DIS,1,115
2022-02-04,VZ,0,115
2022-02-04,CRM,1,115
2022-02-04,INTC,1,115
2022-02-04,BA,1,115
2022-02-04,BX,0,115
2022-02-04,NOC,0,115
2022-02-04,PYPL,1,115
2022-02-04,ENPH,1,115
2022-02-04,NIO,1,115
2022-02-04,ZS,1,115
2022-02-04,XPEV,1,115
2022-02-07,TSLA,0,10
2022-02-07,MSFT,0,10
2022-02-07,PG,0,10
2022-02-07,META,0,10
2022-02-07,AMZN,0,10
2022-02-07,GOOG,0,10
2022-02-07,AMD,1,10
2022-02-07,AAPL,0,10
2022-02-07,NFLX,0,10
2022-02-07,TSM,0,10
2022-02-07,KO,1,10
2022-02-07,F,1,10
2022-02-07,COST,0,10
2022-02-07,DIS,0,10
2022-02-07,VZ,0,10
2022-02-07,CRM,0,10
2022-02-07,INTC,1,10
2022-02-07,BA,1,10
2022-02-07,BX,1,10
2022-02-07,NOC,1,10
2022-02-07,PYPL,0,10
2022-02-07,ENPH,1,10
2022-02-07,NIO,1,10
2022-02-07,ZS,1,10
2022-02-07,XPEV,1,10
2022-02-08,TSLA,1,52
2022-02-08,MSFT,1,52
2022-02-08,PG,0,52
2022-02-08,META,0,52
2022-02-08,AMZN,1,52
2022-02-08,GOOG,1,52
2022-02-08,AMD,1,52
2022-02-08,AAPL,1,52
2022-02-08,NFLX,1,52
2022-02-08,TSM,1,52
2022-02-08,KO,1,52
2022-02-08,F,1,52
2022-02-08,COST,1,52
2022-02-08,DIS,1,52
2022-02-08,VZ,0,52
2022-02-08,CRM,1,52
2022-02-08,INTC,1,52
2022-02-08,BA,1,52
2022-02-08,BX,0,52
2022-02-08,NOC,1,52
2022-02-08,PYPL,0,52
2022-02-08,ENPH,1,52
2022-02-08,NIO,1,52
2022-02-08,ZS,1,52
2022-02-08,XPEV,1,52
2022-02-09,TSLA,0,57
2022-02-09,MSFT,1,57
2022-02-09,PG,0,57
2022-02-09,META,1,57
2022-02-09,AMZN,0,57
2022-02-09,GOOG,1,57
2022-02-09,AMD,1,57
2022-02-09,AAPL,1,57
2022-02-09,NFLX,1,57
2022-02-09,TSM,1,57
2022-02-09,KO,0,57
2022-02-09,F,1,57
2022-02-09,COST,1,57
2022-02-09,DIS,1,57
2022-02-09,VZ,1,57
2022-02-09,CRM,1,57
2022-02-09,INTC,1,57
2022-02-09,BA,1,57
2022-02-09,BX,1,57
2022-02-09,NOC,1,57
2022-02-09,PYPL,1,57
2022-02-09,ENPH,0,57
2022-02-09,NIO,1,57
2022-02-09,ZS,1,57
2022-02-09,XPEV,1,57
2022-02-10,TSLA,0,39
2022-02-10,MSFT,0,39
2022-02-10,PG,0,39
2022-02-10,META,0,39
2022-02-10,AMZN,1,39
2022-02-10,GOOG,0,39
2022-02-10,AMD,0,39
2022-02-10,AAPL,0,39
2022-02-10,NFLX,1,39
2022-02-10,TSM,0,39
2022-02-10,KO,1,39
2022-02-10,F,1,39
2022-02-10,COST,0,39
2022-02-10,DIS,0,39
2022-02-10,VZ,0,39
2022-02-10,CRM,0,39
2022-02-10,INTC,0,39
2022-02-10,BA,1,39
2022-02-10,BX,1,39
2022-02-10,NOC,0,39
2022-02-10,PYPL,0,39
2022-02-10,ENPH,0,39
2022-02-10,NIO,1,39
2022-02-10,ZS,1,39
2022-02-10,XPEV,0,39
2022-02-11,TSLA,0,29
2022-02-11,MSFT,0,29
2022-02-11,PG,0,29
2022-02-11,META,0,29
2022-02-11,AMZN,0,29
2022-02-11,GOOG,0,29
2022-02-11,AMD,0,29
2022-02-11,AAPL,0,29
2022-02-11,NFLX,0,29
2022-02-11,TSM,0,29
2022-02-11,KO,0,29
2022-02-11,F,0,29
2022-02-11,COST,0,29
2022-02-11,DIS,0,29
2022-02-11,VZ,1,29
2022-02-11,CRM,0,29
2022-02-11,INTC,0,29
2022-02-11,BA,0,29
2022-02-11,BX,0,29
2022-02-11,NOC,1,29
2022-02-11,PYPL,0,29
2022-02-11,ENPH,0,29
2022-02-11,NIO,0,29
2022-02-11,ZS,0,29
2022-02-11,XPEV,0,29
2022-02-14,TSLA,1,26
2022-02-14,MSFT,1,26
2022-02-14,PG,1,26
2022-02-14,META,0,26
2022-02-14,AMZN,1,26
2022-02-14,GOOG,1,26
2022-02-14,AMD,0,26
2022-02-14,AAPL,1,26
2022-02-14,NFLX,1,26
2022-02-14,TSM,0,26
2022-02-14,KO,1,26
2022-02-14,F,0,26
2022-02-14,COST,0,26
2022-02-14,DIS,1,26
2022-02-14,VZ,1,26
2022-02-14,CRM,1,26
2022-02-14,INTC,0,26
2022-02-14,BA,0,26
2022-02-14,BX,0,26
2022-02-14,NOC,0,26
2022-02-14,PYPL,1,26
2022-02-14,ENPH,0,26
2022-02-14,NIO,1,26
2022-02-14,ZS,1,26
2022-02-14,XPEV,1,26
2022-02-15,TSLA,1,55
2022-02-15,MSFT,1,55
2022-02-15,PG,0,55
2022-02-15,META,1,55
2022-02-15,AMZN,0,55
2022-02-15,GOOG,0,55
2022-02-15,AMD,1,55
2022-02-15,AAPL,1,55
2022-02-15,NFLX,1,55
2022-02-15,TSM,1,55
2022-02-15,KO,0,55
2022-02-15,F,1,55
2022-02-15,COST,1,55
2022-02-15,DIS,1,55
2022-02-15,VZ,1,55
2022-02-15,CRM,1,55
2022-02-15,INTC,1,55
2022-02-15,BA,1,55
2022-02-15,BX,0,55
2022-02-15,NOC,0,55
2022-02-15,PYPL,1,55
2022-02-15,ENPH,1,55
2022-02-15,NIO,1,55
2022-02-15,ZS,1,55
2022-02-15,XPEV,1,55
2022-02-16,TSLA,1,44
2022-02-16,MSFT,1,44
2022-02-16,PG,1,44
2022-02-16,META,1,44
2022-02-16,AMZN,1,44
2022-02-16,GOOG,1,44
2022-02-16,AMD,0,44
2022-02-16,AAPL,1,44
2022-02-16,NFLX,0,44
2022-02-16,TSM,1,44
2022-02-16,KO,1,44
2022-02-16,F,1,44
2022-02-16,COST,1,44
2022-02-16,DIS,1,44
2022-02-16,VZ,1,44
2022-02-16,CRM,1,44
2022-02-16,INTC,1,44
2022-02-16,BA,1,44
2022-02-16,BX,1,44
2022-02-16,NOC,1,44
2022-02-16,PYPL,0,44
2022-02-16,ENPH,1,44
2022-02-16,NIO,1,44
2022-02-16,ZS,0,44
2022-02-16,XPEV,0,44
2022-02-17,TSLA,0,44
2022-02-17,MSFT,0,44
2022-02-17,PG,1,44
2022-02-17,META,0,44
2022-02-17,AMZN,0,44
2022-02-17,GOOG,0,44
2022-02-17,AMD,0,44
2022-02-17,AAPL,0,44
2022-02-17,NFLX,0,44
2022-02-17,TSM,0,44
2022-02-17,KO,1,44
2022-02-17,F,0,44
2022-02-17,COST,1,44
2022-02-17,DIS,0,44
2022-02-17,VZ,1,44
2022-02-17,CRM,0,44
2022-02-17,INTC,0,44
2022-02-17,BA,0,44
2022-02-17,BX,0,44
2022-02-17,NOC,1,44
2022-02-17,PYPL,0,44
2022-02-17,ENPH,0,44
2022-02-17,NIO,0,44
2022-02-17,ZS,0,44
2022-02-17,XPEV,0,44
2022-02-18,TSLA,0,36
2022-02-18,MSFT,0,36
2022-02-18,PG,1,36
2022-02-18,META,0,36
2022-02-18,AMZN,0,36
2022-02-18,GOOG,0,36
2022-02-18,AMD,0,36
2022-02-18,AAPL,0,36
2022-02-18,NFLX,0,36
2022-02-18,TSM,0,36
2022-02-18,KO,1,36
2022-02-18,F,1,36
2022-02-18,COST,0,36
2022-02-18,DIS,0,36
2022-02-18,VZ,1,36
2022-02-18,CRM,0,36
2022-02-18,INTC,0,36
2022-02-18,BA,0,36
2022-02-18,BX,1,36
2022-02-18,NOC,0,36
2022-02-18,PYPL,0,36
2022-02-18,ENPH,0,36
2022-02-18,NIO,0,36
2022-02-18,ZS,0,36
2022-02-18,XPEV,0,36
2022-02-22,TSLA,0,34
2022-02-22,MSFT,1,34
2022-02-22,PG,0,34
2022-02-22,META,0,34
2022-02-22,AMZN,0,34
2022-02-22,GOOG,0,34
2022-02-22,AMD,1,34
2022-02-22,AAPL,0,34
2022-02-22,NFLX,0,34
2022-02-22,TSM,0,34
2022-02-22,KO,0,34
2022-02-22,F,0,34
2022-02-22,COST,0,34
2022-02-22,DIS,0,34
2022-02-22,VZ,0,34
2022-02-22,CRM,0,34
2022-02-22,INTC,0,34
2022-02-22,BA,0,34
2022-02-22,BX,0,34
2022-02-22,NOC,0,34
2022-02-22,PYPL,1,34
2022-02-22,ENPH,0,34
2022-02-22,NIO,0,34
2022-02-22,ZS,1,34
2022-02-22,XPEV,0,34
2022-02-23,TSLA,0,20
2022-02-23,MSFT,0,20
2022-02-23,PG,0,20
2022-02-23,META,0,20
2022-02-23,AMZN,0,20
2022-02-23,GOOG,0,20
2022-02-23,AMD,0,20
2022-02-23,AAPL,0,20
2022-02-23,NFLX,0,20
2022-02-23,TSM,0,20
2022-02-23,KO,0,20
2022-02-23,F,0,20
2022-02-23,COST,0,20
2022-02-23,DIS,0,20
2022-02-23,VZ,0,20
2022-02-23,CRM,0,20
2022-02-23,INTC,0,20
2022-02-23,BA,0,20
2022-02-23,BX,0,20
2022-02-23,NOC,0,20
2022-02-23,PYPL,0,20
2022-02-23,ENPH,0,20
2022-02-23,NIO,0,20
2022-02-23,ZS,0,20
2022-02-23,XPEV,0,20
2022-02-24,TSLA,1,56
2022-02-24,MSFT,1,56
2022-02-24,PG,0,56
2022-02-24,META,1,56
2022-02-24,AMZN,1,56
2022-02-24,GOOG,1,56
2022-02-24,AMD,1,56
2022-02-24,AAPL,1,56
2022-02-24,NFLX,1,56
2022-02-24,TSM,1,56
2022-02-24,KO,1,56
2022-02-24,F,1,56
2022-02-24,COST,1,56
2022-02-24,DIS,1,56
2022-02-24,VZ,0,56
2022-02-24,CRM,1,56
2022-02-24,INTC,1,56
2022-02-24,BA,1,56
2022-02-24,BX,1,56
2022-02-24,NOC,0,56
2022-02-24,PYPL,1,56
2022-02-24,ENPH,1,56
2022-02-24,NIO,1,56
2022-02-24,ZS,1,56
2022-02-24,XPEV,1,56
2022-02-25,TSLA,1,56
2022-02-25,MSFT,1,56
2022-02-25,PG,1,56
2022-02-25,META,1,56
2022-02-25,AMZN,1,56
2022-02-25,GOOG,1,56
2022-02-25,AMD,1,56
2022-02-25,AAPL,1,56
2022-02-25,NFLX,1,56
2022-02-25,TSM,0,56
2022-02-25,KO,1,56
2022-02-25,F,1,56
2022-02-25,COST,1,56
2022-02-25,DIS,0,56
2022-02-25,VZ,1,56
2022-02-25,CRM,1,56
2022-02-25,INTC,1,56
2022-02-25,BA,1,56
2022-02-25,BX,1,56
2022-02-25,NOC,1,56
2022-02-25,PYPL,1,56
2022-02-25,ENPH,1,56
2022-02-25,NIO,0,56
2022-02-25,ZS,0,56
2022-02-25,XPEV,0,56
2022-02-28,TSLA,1,45
2022-02-28,MSFT,1,45
2022-02-28,PG,0,45
2022-02-28,META,1,45
2022-02-28,AMZN,1,45
2022-02-28,GOOG,1,45
2022-02-28,AMD,1,45
2022-02-28,AAPL,1,45
2022-02-28,NFLX,1,45
2022-02-28,TSM,0,45
2022-02-28,KO,1,45
2022-02-28,F,1,45
2022-02-28,COST,1,45
2022-02-28,DIS,1,45
2022-02-28,VZ,0,45
2022-02-28,CRM,1,45
2022-02-28,INTC,1,45
2022-02-28,BA,1,45
2022-02-28,BX,1,45
2022-02-28,NOC,1,45
2022-02-28,PYPL,1,45
2022-02-28,ENPH,1,45
2022-02-28,NIO,1,45
2022-02-28,ZS,1,45
2022-02-28,XPEV,1,45
2022-03-01,TSLA,0,30
2022-03-01,MSFT,0,30
2022-03-01,PG,0,30
2022-03-01,META,0,30
2022-03-01,AMZN,0,30
2022-03-01,GOOG,0,30
2022-03-01,AMD,0,30
2022-03-01,AAPL,0,30
2022-03-01,NFLX,0,30
2022-03-01,TSM,0,30
2022-03-01,KO,0,30
2022-03-01,F,0,30
2022-03-01,COST,1,30
2022-03-01,DIS,0,30
2022-03-01,VZ,1,30
2022-03-01,CRM,0,30
2022-03-01,INTC,0,30
2022-03-01,BA,0,30
2022-03-01,BX,0,30
2022-03-01,NOC,1,30
2022-03-01,PYPL,0,30
2022-03-01,ENPH,1,30
2022-03-01,NIO,0,30
2022-03-01,ZS,1,30
2022-03-01,XPEV,0,30
2022-03-02,TSLA,1,14
2022-03-02,MSFT,1,14
2022-03-02,PG,1,14
2022-03-02,META,1,14
2022-03-02,AMZN,1,14
2022-03-02,GOOG,1,14
2022-03-02,AMD,1,14
2022-03-02,AAPL,1,14
2022-03-02,NFLX,0,14
2022-03-02,TSM,1,14
2022-03-02,KO,1,14
2022-03-02,F,1,14
2022-03-02,COST,1,14
2022-03-02,DIS,1,14
2022-03-02,VZ,1,14
2022-03-02,CRM,0,14
2022-03-02,INTC,1,14
2022-03-02,BA,1,14
2022-03-02,BX,1,14
2022-03-02,NOC,1,14
2022-03-02,PYPL,1,14
2022-03-02,ENPH,0,14
2022-03-02,NIO,0,14
2022-03-02,ZS,1,14
2022-03-02,XPEV,1,14
2022-03-03,TSLA,0,22
2022-03-03,MSFT,0,22
2022-03-03,PG,1,22
2022-03-03,META,0,22
2022-03-03,AMZN,0,22
2022-03-03,GOOG,0,22
2022-03-03,AMD,0,22
2022-03-03,AAPL,0,22
2022-03-03,NFLX,0,22
2022-03-03,TSM,0,22
2022-03-03,KO,0,22
2022-03-03,F,0,22
2022-03-03,COST,0,22
2022-03-03,DIS,0,22
2022-03-03,VZ,1,22
2022-03-03,CRM,0,22
2022-03-03,INTC,0,22
2022-03-03,BA,0,22
2022-03-03,BX,0,22
2022-03-03,NOC,0,22
2022-03-03,PYPL,0,22
2022-03-03,ENPH,0,22
2022-03-03,NIO,0,22
2022-03-03,ZS,0,22
2022-03-03,XPEV,0,22
2022-03-04,TSLA,0,24
2022-03-04,MSFT,0,24
2022-03-04,PG,1,24
2022-03-04,META,0,24
2022-03-04,AMZN,0,24
2022-03-04,GOOG,0,24
2022-03-04,AMD,0,24
2022-03-04,AAPL,0,24
2022-03-04,NFLX,0,24
2022-03-04,TSM,0,24
2022-03-04,KO,1,24
2022-03-04,F,0,24
2022-03-04,COST,1,24
2022-03-04,DIS,0,24
2022-03-04,VZ,1,24
2022-03-04,CRM,0,24
2022-03-04,INTC,1,24
2022-03-04,BA,0,24
2022-03-04,BX,0,24
2022-03-04,NOC,1,24
2022-03-04,PYPL,0,24
2022-03-04,ENPH,0,24
2022-03-04,NIO,0,24
2022-03-04,ZS,0,24
2022-03-04,XPEV,0,24
2022-03-07,TSLA,0,11
2022-03-07,MSFT,0,11
2022-03-07,PG,0,11
2022-03-07,META,0,11
2022-03-07,AMZN,0,11
2022-03-07,GOOG,0,11
2022-03-07,AMD,0,11
2022-03-07,AAPL,0,11
2022-03-07,NFLX,0,11
2022-03-07,TSM,0,11
2022-03-07,KO,0,11
2022-03-07,F,0,11
2022-03-07,COST,1,11
2022-03-07,DIS,0,11
2022-03-07,VZ,0,11
2022-03-07,CRM,0,11
2022-03-07,INTC,0,11
2022-03-07,BA,0,11
2022-03-07,BX,0,11
2022-03-07,NOC,1,11
2022-03-07,PYPL,0,11
2022-03-07,ENPH,0,11
2022-03-07,NIO,0,11
2022-03-07,ZS,0,11
2022-03-07,XPEV,0,11
2022-03-08,TSLA,1,28
2022-03-08,MSFT,0,28
2022-03-08,PG,0,28
2022-03-08,META,1,28
2022-03-08,AMZN,0,28
2022-03-08,GOOG,1,28
2022-03-08,AMD,1,28
2022-03-08,AAPL,0,28
2022-03-08,NFLX,0,28
2022-03-08,TSM,0,28
2022-03-08,KO,0,28
2022-03-08,F,0,28
2022-03-08,COST,0,28
2022-03-08,DIS,0,28
2022-03-08,VZ,0,28
2022-03-08,CRM,0,28
2022-03-08,INTC,0,28
2022-03-08,BA,1,28
2022-03-08,BX,0,28
2022-03-08,NOC,0,28
2022-03-08,PYPL,1,28
2022-03-08,ENPH,1,28
2022-03-08,NIO,0,28
2022-03-08,ZS,0,28
2022-03-08,XPEV,0,28
2022-03-09,TSLA,1,159
2022-03-09,MSFT,1,159
2022-03-09,PG,0,159
2022-03-09,META,1,159
2022-03-09,AMZN,0,159
2022-03-09,GOOG,1,159
2022-03-09,AMD,1,159
2022-03-09,AAPL,1,159
2022-03-09,NFLX,1,159
2022-03-09,TSM,1,159
2022-03-09,KO,0,159
2022-03-09,F,0,159
2022-03-09,COST,1,159
2022-03-09,DIS,0,159
2022-03-09,VZ,0,159
2022-03-09,CRM,1,159
2022-03-09,INTC,0,159
2022-03-09,BA,0,159
2022-03-09,BX,1,159
2022-03-09,NOC,1,159
2022-03-09,PYPL,1,159
2022-03-09,ENPH,1,159
2022-03-09,NIO,1,159
2022-03-09,ZS,1,159
2022-03-09,XPEV,1,159
2022-03-10,TSLA,0,83
2022-03-10,MSFT,1,83
2022-03-10,PG,0,83
2022-03-10,META,1,83
2022-03-10,AMZN,1,83
2022-03-10,GOOG,1,83
2022-03-10,AMD,0,83
2022-03-10,AAPL,0,83
2022-03-10,NFLX,1,83
2022-03-10,TSM,0,83
2022-03-10,KO,0,83
2022-03-10,F,1,83
2022-03-10,COST,1,83
2022-03-10,DIS,1,83
2022-03-10,VZ,1,83
2022-03-10,CRM,1,83
